,rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license,fpath
20049,4.0,no,sonspa,2 (stereo),2018-07-17,27,XC425786.mp3,Song Sparrow,XC425786 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Tama (near  Burlington), Des Moines, Iowa",40.8918,48000 (Hz),song,220 m,192000 (bps),mp3,,425786,https://www.xeno-canto.org/425786,United States,Bobby Wilcox,Melospiza melodia_Song Sparrow,-91.0756,08:00,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC425786.mp3
20051,4.0,no,sonspa,1 (mono),2018-06-13,23,XC421266.mp3,Song Sparrow,XC421266 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Caroline (near  Brooktondale), Tompkins County, New York",42.3306,48000 (Hz),song,460 m,192000 (bps),mp3,,421266,https://www.xeno-canto.org/421266,United States,GABRIEL LEITE,Melospiza melodia_Song Sparrow,-76.3351,07:30,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC421266.mp3
20053,4.0,no,sonspa,1 (mono),2018-05-20,3,XC416159.mp3,Song Sparrow,XC416159 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Appalachian Cove, Travelers Rest, Greenville County, South Carolina",35.1613,48000 (Hz),song,550 m,192000 (bps),mp3,,416159,https://www.xeno-canto.org/416159,United States,Gary Harbour,Melospiza melodia_Song Sparrow,-82.44200000000001,01:00,Gary Harbour,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC416159.mp3
20054,4.0,no,sonspa,2 (stereo),2018-05-05,24,XC415426.mp3,Song Sparrow,XC415426 Song Sparrow (Melospiza melodia melodia),[],yes,Melospiza melodia,"Near Tyringham, Berkshire County, Massachusetts",42.268,44100 (Hz),song,550 m,128000 (bps),mp3,,415426,https://www.xeno-canto.org/415426,United States,Étienne Leroy,Melospiza melodia_Song Sparrow,-73.181,10:00,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC415426.mp3
20056,4.0,no,sonspa,2 (stereo),2017-07-03,44,XC394760.mp3,Song Sparrow,XC394760 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Ile-aux-Grues, Montmagny, Québec",47.0937,44100 (Hz),song,0 m,128000 (bps),mp3,,394760,https://www.xeno-canto.org/394760,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-70.5298,09:32,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC394760.mp3
20057,4.0,no,sonspa,2 (stereo),2016-03-26,34,XC393854.mp3,Song Sparrow,XC393854 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Parque Ecológico Cañon de Doña Petra, Ensenada, Baja California",31.8968,44100 (Hz),song,50 m,192000 (bps),mp3,,393854,https://www.xeno-canto.org/393854,Mexico,Antonio Maldonado,Melospiza melodia_Song Sparrow,-116.6099,08:00,Antonio Maldonado,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC393854.mp3
20059,4.0,no,sonspa,1 (mono),2016-05-10,26,XC390281.mp3,Song Sparrow,XC390281 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Paint Creek Trail--Dutton to Silver Bell, Oakland County, Michigan",42.7195,44100 (Hz),song,240 m,192000 (bps),mp3,,390281,https://www.xeno-canto.org/390281,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-83.1579,12:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC390281.mp3
20060,4.0,no,sonspa,1 (mono),2016-04-13,70,XC388772.mp3,Song Sparrow,XC388772 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Cranberry Lake Park, Oakland County, Michigan",42.7865,44100 (Hz),song,300 m,192000 (bps),mp3,,388772,https://www.xeno-canto.org/388772,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-83.1459,08:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC388772.mp3
20061,4.0,no,sonspa,1 (mono),2015-05-24,16,XC388586.mp3,Song Sparrow,XC388586 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,Hisle Park,38.0695,44100 (Hz),alarm call,300 m,192000 (bps),mp3,,388586,https://www.xeno-canto.org/388586,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3933,08:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC388586.mp3
20062,4.0,no,sonspa,2 (stereo),2015-02-15,31,XC383940.mp3,Song Sparrow,XC383940 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,Hisle Park,38.0695,44100 (Hz),song,300 m,128000 (bps),mp3,,383940,https://www.xeno-canto.org/383940,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3933,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC383940.mp3
20064,4.0,no,sonspa,2 (stereo),2017-08-03,21,XC382881.mp3,Song Sparrow,XC382881 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Tama (near  Burlington), Des Moines, Iowa",40.8918,48000 (Hz),song,220 m,192000 (bps),mp3,,382881,https://www.xeno-canto.org/382881,United States,Bobby Wilcox,Melospiza melodia_Song Sparrow,-91.0756,08:30,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC382881.mp3
20068,4.0,no,sonspa,2 (stereo),2017-05-20,18,XC374048.mp3,Song Sparrow,XC374048 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Spooner Lake, Douglas County, Nevada",39.1053,48000 (Hz),song,2100 m,192000 (bps),mp3,,374048,https://www.xeno-canto.org/374048,United States,Bobby Wilcox,Melospiza melodia_Song Sparrow,-119.9058,12:00,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC374048.mp3
20069,4.0,no,sonspa,1 (mono),2017-04-25,23,XC373505.mp3,Song Sparrow,XC373505 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Tama (near  Burlington), Des Moines, Iowa",40.8918,48000 (Hz),song,220 m,96000 (bps),mp3,,373505,https://www.xeno-canto.org/373505,United States,Bobby Wilcox,Melospiza melodia_Song Sparrow,-91.0756,17:00,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC373505.mp3
20072,4.0,no,sonspa,1 (mono),2015-02-09,66,XC366396.mp3,Song Sparrow,XC366396 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Riviera Rd, backyard",38.0266,44100 (Hz),song,320 m,192000 (bps),mp3,,366396,https://www.xeno-canto.org/366396,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3217,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC366396.mp3
20073,4.0,no,sonspa,1 (mono),2015-02-09,40,XC366394.mp3,Song Sparrow,XC366394 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Riviera Rd, backyard",38.0266,44100 (Hz),song,320 m,192000 (bps),mp3,,366394,https://www.xeno-canto.org/366394,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3217,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC366394.mp3
20074,4.0,no,sonspa,1 (mono),2015-02-07,25,XC366393.mp3,Song Sparrow,XC366393 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Riviera Rd, backyard",38.0266,44100 (Hz),song,320 m,192000 (bps),mp3,,366393,https://www.xeno-canto.org/366393,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3217,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC366393.mp3
20075,4.0,no,sonspa,1 (mono),2015-02-07,50,XC366392.mp3,Song Sparrow,XC366392 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Riviera Rd, backyard",38.0266,44100 (Hz),song,320 m,192000 (bps),mp3,,366392,https://www.xeno-canto.org/366392,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3217,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC366392.mp3
20077,4.0,no,sonspa,1 (mono),2017-04-13,8,XC364403.mp3,Song Sparrow,XC364403 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Hwy 774 near the Beaver Mines Lake turnoff, Alberta",49.3957,44100 (Hz),"male, song",1400 m,89943 (bps),mp3,,364403,https://www.xeno-canto.org/364403,Canada,Pat Lucas,Melospiza melodia_Song Sparrow,-114.3348,14:13,Pat Lucas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC364403.mp3
20078,4.0,no,sonspa,1 (mono),2017-04-13,7,XC364400.mp3,Song Sparrow,XC364400 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Hwy 774 near the Beaver Mines Lake turnoff, Alberta",49.3957,44100 (Hz),"male, song",1400 m,93136 (bps),mp3,,364400,https://www.xeno-canto.org/364400,Canada,Pat Lucas,Melospiza melodia_Song Sparrow,-114.3348,14:08,Pat Lucas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC364400.mp3
20079,4.0,no,sonspa,2 (stereo),2017-04-08,147,XC363609.mp3,Song Sparrow,XC363609 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Crum Woods meadow, Swarthmore College, Swarthmore, Delaware County, Pennsylvania",39.9018,48000 (Hz),song,20 m,256000 (bps),mp3,,363609,https://www.xeno-canto.org/363609,United States,David Eberly,Melospiza melodia_Song Sparrow,-75.358,07:30,David Eberly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC363609.mp3
20080,4.0,no,sonspa,2 (stereo),2017-04-08,80,XC363608.mp3,Song Sparrow,XC363608 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Crum Woods meadow, Swarthmore College, Swarthmore, Delaware County, Pennsylvania",39.9018,48000 (Hz),song,20 m,256000 (bps),mp3,,363608,https://www.xeno-canto.org/363608,United States,David Eberly,Melospiza melodia_Song Sparrow,-75.358,07:30,David Eberly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC363608.mp3
20084,4.0,no,sonspa,2 (stereo),2016-01-20,41,XC355005.mp3,Song Sparrow,XC355005 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"17th Street Avalon, Cape May County, New Jersey",39.1013,44100 (Hz),call,0 m,320000 (bps),mp3,,355005,https://www.xeno-canto.org/355005,United States,Thomas Magarian,Melospiza melodia_Song Sparrow,-74.7105,12:57,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC355005.mp3
20085,4.0,no,sonspa,2 (stereo),2016-06-16,29,XC355004.mp3,Song Sparrow,XC355004 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"McGee Meadow GNP, Flathead County, Montana",48.5934,44100 (Hz),call,1200 m,320000 (bps),mp3,,355004,https://www.xeno-canto.org/355004,United States,Thomas Magarian,Melospiza melodia_Song Sparrow,-114.0323,14:14,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC355004.mp3
20087,4.0,no,sonspa,2 (stereo),2016-06-16,11,XC355002.mp3,Song Sparrow,XC355002 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"McGee Meadow GNP, Flathead County, Montana",48.5934,44100 (Hz),call,1200 m,320000 (bps),mp3,,355002,https://www.xeno-canto.org/355002,United States,Thomas Magarian,Melospiza melodia_Song Sparrow,-114.0323,14:16,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC355002.mp3
20088,4.0,no,sonspa,2 (stereo),2016-03-26,36,XC355001.mp3,Song Sparrow,XC355001 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Sluice Boxes SP, Cascade County, Montana",47.205,44100 (Hz),song,1200 m,320000 (bps),mp3,,355001,https://www.xeno-canto.org/355001,United States,Thomas Magarian,Melospiza melodia_Song Sparrow,-110.9356,11:53,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC355001.mp3
20090,4.0,no,sonspa,1 (mono),2016-11-05,5,XC341891.mp3,Song Sparrow,XC341891 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Chincoteague National Wildlife Refuge, Accomack County, Virginia",37.8917,44100 (Hz),song,0 m,64000 (bps),mp3,,341891,https://www.xeno-canto.org/341891,United States,Jerald R,Melospiza melodia_Song Sparrow,-75.3417,11:30,Jerald R,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC341891.mp3
20094,4.0,no,sonspa,1 (mono),2016-07-05,41,XC333640.mp3,Song Sparrow,XC333640 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Mason Valley Wildlife Management Area, Lyon County, Nevada",39.0649,48000 (Hz),"male, song",1300 m,96000 (bps),mp3,,333640,https://www.xeno-canto.org/333640,United States,Bobby Wilcox,Melospiza melodia_Song Sparrow,-119.1358,08:00,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC333640.mp3
20096,4.0,no,sonspa,1 (mono),2016-08-16,8,XC332641.mp3,Song Sparrow,XC332641 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Tama (near  Burlington), Des Moines, Iowa",40.8918,48000 (Hz),song,220 m,96000 (bps),mp3,,332641,https://www.xeno-canto.org/332641,United States,Bobby Wilcox,Melospiza melodia_Song Sparrow,-91.0756,12:30,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC332641.mp3
20097,4.0,no,sonspa,2 (stereo),2016-06-19,57,XC331563.mp3,Song Sparrow,XC331563 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Godmanchester, Le Haut-Saint-Laurent, Québec",45.0889,44100 (Hz),"male, song",100 m,128000 (bps),mp3,,331563,https://www.xeno-canto.org/331563,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-74.2627,06:10,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC331563.mp3
20098,4.0,no,sonspa,2 (stereo),2016-06-19,40,XC331562.mp3,Song Sparrow,XC331562 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Godmanchester, Le Haut-Saint-Laurent, Québec",45.0889,44100 (Hz),"male, song",100 m,128000 (bps),mp3,,331562,https://www.xeno-canto.org/331562,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-74.2627,05:31,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC331562.mp3
20100,4.0,no,sonspa,2 (stereo),2016-06-05,26,XC330445.mp3,Song Sparrow,XC330445 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Powerscourt, Le Haut-Saint-Laurent, Québec",45.0063,44100 (Hz),song,100 m,128000 (bps),mp3,,330445,https://www.xeno-canto.org/330445,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-74.1797,07:20,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC330445.mp3
20101,4.0,no,sonspa,2 (stereo),2016-06-05,122,XC330068.mp3,Song Sparrow,XC330068 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Godmanchester, Le Haut-Saint-Laurent, Québec",45.0889,44100 (Hz),song,100 m,128000 (bps),mp3,,330068,https://www.xeno-canto.org/330068,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-74.2627,09:01,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC330068.mp3
20103,4.0,no,sonspa,1 (mono),2016-07-16,121,XC329532.mp3,Song Sparrow,XC329532 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Ottawa, Ottawa Division, Ontario",45.386,44100 (Hz),song,80 m,91600 (bps),mp3,,329532,https://www.xeno-canto.org/329532,Canada,Dan Minor,Melospiza melodia_Song Sparrow,-75.7045,07:00,Dan Minor,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC329532.mp3
20104,4.0,no,sonspa,2 (stereo),2015-02-13,39,XC328665.mp3,Song Sparrow,XC328665 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"Riviera Rd, backyard",38.0266,44100 (Hz),song,320 m,128000 (bps),mp3,,328665,https://www.xeno-canto.org/328665,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-84.3217,?,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC328665.mp3
20107,4.0,no,sonspa,2 (stereo),2016-06-11,5,XC325930.mp3,Song Sparrow,XC325930 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Revelstoke, Columbia-Shuswap, British Columbia",50.9619,44100 (Hz),scold,440 m,192000 (bps),mp3,,325930,https://www.xeno-canto.org/325930,Canada,James Bradley,Melospiza melodia_Song Sparrow,-118.1997,08:30,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC325930.mp3
20108,4.0,no,sonspa,2 (stereo),2016-03-09,9,XC325927.mp3,Song Sparrow,XC325927 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Stamford, Fairfield County, Connecticut",41.0536,44100 (Hz),call,0 m,256000 (bps),mp3,,325927,https://www.xeno-canto.org/325927,United States,Albert Lastukhin & Max Lastukhin ,Melospiza melodia_Song Sparrow,-73.5443,13:30,Albert Lastukhin & Max Lastukhin ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC325927.mp3
20109,4.0,no,sonspa,2 (stereo),2016-03-16,12,XC325702.mp3,Song Sparrow,XC325702 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Oyster Bay (near  Lattingtown), Nassau, New York",40.8881,44100 (Hz),song,10 m,256000 (bps),mp3,,325702,https://www.xeno-canto.org/325702,United States,Albert Lastukhin & Max Lastukhin ,Melospiza melodia_Song Sparrow,-73.5851,14:30,Albert Lastukhin & Max Lastukhin ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC325702.mp3
20116,4.0,no,sonspa,1 (mono),2016-05-30,151,XC319719.mp3,Song Sparrow,XC319719 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Glen Haven, Leelanau County, Michigan",44.9046,44100 (Hz),song,180 m,192000 (bps),mp3,,319719,https://www.xeno-canto.org/319719,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-86.0262,12:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC319719.mp3
20117,4.0,no,sonspa,1 (mono),2016-05-28,21,XC318892.mp3,Song Sparrow,XC318892 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Bear Creek, Oakland County, Michigan",42.7336,44100 (Hz),song,300 m,192000 (bps),mp3,,318892,https://www.xeno-canto.org/318892,United States,Antonio Xeira,Melospiza melodia_Song Sparrow,-83.1536,10:00,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC318892.mp3
20118,4.0,no,sonspa,1 (mono),2016-05-02,11,XC317085.mp3,Song Sparrow,XC317085 Song Sparrow (Melospiza melodia),[],no,Melospiza melodia,"San Francisco, San Francisco County, California",37.7668,48000 (Hz),"begging call, juvenile, song",80 m,192000 (bps),mp3,,317085,https://www.xeno-canto.org/317085,United States,Rudyard,Melospiza melodia_Song Sparrow,-122.4589,18:00,Rudyard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC317085.mp3
20119,4.0,no,sonspa,1 (mono),2016-05-04,27,XC315071.mp3,Song Sparrow,XC315071 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia," Smithfield, Isle of Wight County, Virginia",36.945,44100 (Hz),song,20 m,111449 (bps),mp3,,315071,https://www.xeno-canto.org/315071,United States,John Hogan,Melospiza melodia_Song Sparrow,-76.5992,07:00,John Hogan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC315071.mp3
20124,4.0,no,sonspa,2 (stereo),2015-05-17,6,XC295945.mp3,Song Sparrow,XC295945 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",47.069,44100 (Hz),call,0 m,128000 (bps),mp3,,295945,https://www.xeno-canto.org/295945,Canada,Martin St-Michel,Melospiza melodia_Song Sparrow,-70.7935,08:28,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC295945.mp3
20125,4.0,no,sonspa,2 (stereo),2015-05-30,11,XC294781.mp3,Song Sparrow,XC294781 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Burrillville, Providence County, Rhode Island",41.9661,48000 (Hz),"call, song",160 m,128000 (bps),mp3,,294781,https://www.xeno-canto.org/294781,United States,Dylan Pedro,Melospiza melodia_Song Sparrow,-71.6847,10:00,Dylan Pedro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC294781.mp3
20128,4.0,no,sonspa,1 (mono),2015-10-30,19,XC288002.mp3,Song Sparrow,XC288002 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Oxford, Lafayette County, Mississippi",34.4837,44100 (Hz),call,90 m,192000 (bps),mp3,,288002,https://www.xeno-canto.org/288002,United States,J.R. Rigby,Melospiza melodia_Song Sparrow,-89.5949,08:30,J.R. Rigby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC288002.mp3
20129,4.0,no,sonspa,1 (mono),2015-10-30,63,XC287998.mp3,Song Sparrow,XC287998 Song Sparrow (Melospiza melodia),[],yes,Melospiza melodia,"Oxford, Lafayette County, Mississippi",34.4837,44100 (Hz),song,90 m,192000 (bps),mp3,,287998,https://www.xeno-canto.org/287998,United States,J.R. Rigby,Melospiza melodia_Song Sparrow,-89.5949,08:00,J.R. Rigby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,dozenspecies/sonspa/XC287998.mp3
